期货名称,期货代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
欧线集运2602,ec2602,2025-08-26 14:00,11529764.9,11529338.9,11529920.5,11529248.8,47,3471755.0,0.01,0.0,-507.9,0.0
欧线集运2602,ec2602,2025-08-26 14:15,11529240.6,11529478.1,11529478.1,11528929.3,61,4491610.0,0.0,0.0,139.2,0.0
欧线集运2602,ec2602,2025-08-26 14:30,11529388.0,11528273.9,11529388.0,11528273.9,109,7995310.0,0.01,-0.01,-1204.2,0.0
欧线集运2602,ec2602,2025-08-26 14:45,11528192.0,11527987.2,11528298.5,11527331.8,182,13255920.0,0.01,0.0,-286.7,0.0
欧线集运2602,ec2602,2025-08-26 15:00,11527880.7,11528871.9,11528871.9,11527880.7,55,4020110.0,0.01,0.01,884.7,0.0
欧线集运2602,ec2602,2025-08-27 09:15,11527675.9,11527536.6,11528601.6,11527209.0,152,11068825.0,0.01,-0.01,-1335.3,0.0
欧线集运2602,ec2602,2025-08-27 09:30,11527413.8,11528224.8,11528519.7,11527413.8,64,4672840.0,0.01,0.01,688.2,0.0
欧线集运2602,ec2602,2025-08-27 09:45,11528233.0,11527954.4,11528331.3,11527872.5,48,3503555.0,0.0,0.0,-270.4,0.0
欧线集运2602,ec2602,2025-08-27 10:00,11527954.4,11528101.9,11528241.2,11527856.1,34,2480435.0,0.0,0.0,147.5,0.0
欧线集运2602,ec2602,2025-08-27 10:15,11528028.2,11528003.6,11528052.7,11527823.4,31,2260230.0,0.0,0.0,-98.3,0.0
欧线集运2602,ec2602,2025-08-27 10:45,11528257.5,11528298.5,11528298.5,11528003.6,28,2044575.0,0.0,0.0,294.9,0.0
欧线集运2602,ec2602,2025-08-27 11:00,11528298.5,11527594.0,11528355.8,11527462.9,31,2256735.0,0.01,-0.01,-704.5,0.0
欧线集运2602,ec2602,2025-08-27 11:15,11527536.6,11528085.5,11528142.9,11527536.6,18,1311235.0,0.01,0.0,491.5,0.0
欧线集运2602,ec2602,2025-08-27 11:30,11528085.5,11528372.2,11528519.7,11528085.5,31,2268220.0,0.0,0.0,286.7,0.0
欧线集运2602,ec2602,2025-08-27 13:45,11528372.2,11528249.3,11528372.2,11527782.4,33,2407905.0,0.01,0.0,-122.9,0.0
欧线集运2602,ec2602,2025-08-27 14:00,11528126.5,11527462.9,11528126.5,11527389.2,59,4291455.0,0.01,-0.01,-786.4,0.0
欧线集运2602,ec2602,2025-08-27 14:15,11527512.1,11527618.6,11527618.6,11527438.3,31,2251920.0,0.0,0.0,155.7,0.0
欧线集运2602,ec2602,2025-08-27 14:30,11527618.6,11527307.3,11527675.9,11527307.3,25,1815475.0,0.0,0.0,-311.3,0.0
欧线集运2602,ec2602,2025-08-27 14:45,11527372.8,11527454.7,11528060.9,11526799.4,106,7691930.0,0.01,0.0,147.4,0.0
欧线集运2602,ec2602,2025-08-27 15:00,11526971.4,11526537.2,11527168.0,11526537.2,80,5775525.0,0.01,-0.01,-917.5,0.0
欧线集运2602,ec2602,2025-08-28 09:15,11526471.7,11524194.3,11526897.7,11523686.4,423,30077110.0,0.03,-0.02,-2342.9,0.0
欧线集运2602,ec2602,2025-08-28 09:30,11524177.9,11524284.4,11524735.0,11523637.3,214,15088225.0,0.01,0.0,90.1,0.0
欧线集运2602,ec2602,2025-08-28 09:45,11524259.8,11524587.5,11524587.5,11524014.1,28,1980295.0,0.0,0.0,303.1,0.0
欧线集运2602,ec2602,2025-08-28 10:00,11524587.5,11524423.7,11525054.5,11524350.0,42,2979140.0,0.01,0.0,-163.8,0.0
欧线集运2602,ec2602,2025-08-28 10:15,11524350.0,11524677.6,11524997.1,11524350.0,20,1417505.0,0.01,0.0,253.9,0.0
欧线集运2602,ec2602,2025-08-28 10:45,11524677.6,11524997.1,11524997.1,11524653.1,6,426020.0,0.0,0.0,319.5,0.0
欧线集运2602,ec2602,2025-08-28 11:00,11524997.1,11524341.8,11524997.1,11524128.8,32,2264760.0,0.01,-0.01,-655.3,0.0
欧线集运2602,ec2602,2025-08-28 11:15,11524235.3,11524513.8,11524636.7,11524014.1,47,3319230.0,0.01,0.0,172.0,0.0
欧线集运2602,ec2602,2025-08-28 11:30,11524423.7,11523924.0,11524505.6,11523735.6,31,2185670.0,0.01,-0.01,-589.8,0.0
欧线集运2602,ec2602,2025-08-28 13:45,11523440.6,11523760.1,11523858.4,11522596.9,179,12534350.0,0.01,0.0,-163.9,0.0
欧线集运2602,ec2602,2025-08-28 14:00,11523768.3,11523924.0,11524472.8,11523768.3,44,3107265.0,0.01,0.0,163.9,0.0
欧线集运2602,ec2602,2025-08-28 14:15,11523694.6,11523964.9,11523964.9,11523694.6,17,1196635.0,0.0,0.0,40.9,0.0
欧线集运2602,ec2602,2025-08-28 14:30,11523948.5,11523637.3,11523948.5,11522474.0,102,7133800.0,0.01,0.0,-327.6,0.0
欧线集运2602,ec2602,2025-08-28 14:45,11523637.3,11523768.3,11523883.0,11523637.3,15,1055970.0,0.0,0.0,131.0,0.0
欧线集运2602,ec2602,2025-08-28 15:00,11523768.3,11523194.9,11524833.3,11523194.9,73,5162805.0,0.01,0.0,-573.4,0.0
欧线集运2602,ec2602,2025-08-29 09:15,11524137.0,11524063.2,11524841.5,11523383.3,104,7346470.0,0.01,0.01,868.3,0.0
欧线集运2602,ec2602,2025-08-29 09:30,11524063.2,11524350.0,11524350.0,11523809.3,14,987755.0,0.0,0.0,286.8,0.0
欧线集运2602,ec2602,2025-08-29 09:45,11524259.8,11523956.7,11524390.9,11523792.9,38,2678240.0,0.01,0.0,-393.3,0.0
欧线集运2602,ec2602,2025-08-29 10:00,11523899.4,11524186.1,11524350.0,11523899.4,17,1199650.0,0.0,0.0,229.4,0.0
欧线集运2602,ec2602,2025-08-29 10:15,11524186.1,11523792.9,11524186.1,11523760.1,40,2818175.0,0.0,0.0,-393.2,0.0
欧线集运2602,ec2602,2025-08-29 10:45,11523792.9,11523489.8,11523989.5,11523465.2,85,5975605.0,0.0,0.0,-303.1,0.0
欧线集运2602,ec2602,2025-08-29 11:00,11523489.8,11523776.5,11524096.0,11523457.0,17,1196365.0,0.01,0.0,286.7,0.0
欧线集运2602,ec2602,2025-08-29 11:15,11523547.1,11523211.3,11523809.3,11523211.3,26,1823825.0,0.01,0.0,-565.2,0.0
欧线集运2602,ec2602,2025-08-29 11:30,11523194.9,11523162.1,11523194.9,11522793.5,47,3284910.0,0.0,0.0,-49.2,0.0
欧线集运2602,ec2602,2025-08-29 13:45,11523162.1,11523522.6,11523522.6,11523162.1,20,1403070.0,0.0,0.0,360.5,0.0
欧线集运2602,ec2602,2025-08-29 14:00,11523522.6,11523661.8,11523661.8,11523276.8,22,1543365.0,0.0,0.0,139.2,0.0
欧线集运2602,ec2602,2025-08-29 14:15,11523678.2,11523244.0,11523686.4,11523178.5,28,1963050.0,0.0,0.0,-417.8,0.0
欧线集运2602,ec2602,2025-08-29 14:30,11523260.4,11523235.8,11523260.4,11522785.3,41,2865400.0,0.0,0.0,-8.2,0.0
欧线集运2602,ec2602,2025-08-29 14:45,11523235.8,11523031.0,11523317.8,11522965.5,21,1469135.0,0.0,0.0,-204.8,0.0
欧线集运2602,ec2602,2025-08-29 15:00,11523211.3,11523858.4,11524030.5,11523162.1,50,3517860.0,0.01,0.01,827.4,0.0
欧线集运2602,ec2602,2025-09-01 09:15,11524866.1,11525226.5,11525947.4,11524317.2,216,15393485.0,0.01,0.01,1368.1,0.0
欧线集运2602,ec2602,2025-09-01 09:30,11525570.6,11526553.6,11526594.6,11525554.2,167,11993340.0,0.01,0.01,1327.1,0.0
欧线集运2602,ec2602,2025-09-01 09:45,11526463.5,11525333.0,11526463.5,11524792.3,143,10214445.0,0.01,-0.01,-1220.6,0.0
欧线集运2602,ec2602,2025-09-01 10:00,11525333.0,11525652.5,11525652.5,11524767.7,49,3491045.0,0.01,0.0,319.5,0.0
欧线集运2602,ec2602,2025-09-01 10:15,11525873.7,11526062.1,11526062.1,11525832.7,22,1576865.0,0.0,0.0,409.6,0.0
欧线集运2602,ec2602,2025-09-01 10:45,11526062.1,11526062.1,11526389.8,11525873.7,32,2295935.0,0.0,0.0,0.0,0.0
欧线集运2602,ec2602,2025-09-01 11:00,11526062.1,11526160.4,11526160.4,11525824.5,18,1291500.0,0.0,0.0,98.3,0.0
欧线集运2602,ec2602,2025-09-01 11:15,11526316.0,11526053.9,11526553.6,11526053.9,34,2444980.0,0.0,0.0,-106.5,0.0
欧线集运2602,ec2602,2025-09-01 11:30,11525906.4,11525890.1,11526635.5,11525890.1,45,3235160.0,0.01,0.0,-163.8,0.0
欧线集运2602,ec2602,2025-09-01 13:45,11525922.8,11525398.5,11526225.9,11525234.7,106,7587515.0,0.01,0.0,-491.6,0.0
欧线集运2602,ec2602,2025-09-01 14:00,11525521.4,11526414.3,11526619.1,11525521.4,74,5321760.0,0.01,0.01,1015.8,0.0
欧线集运2602,ec2602,2025-09-01 14:15,11526422.5,11526979.6,11527209.0,11526316.0,237,17132345.0,0.01,0.0,565.3,0.0
欧线集运2602,ec2602,2025-09-01 14:30,11526848.5,11527069.7,11528331.3,11526807.6,200,14543710.0,0.01,0.0,90.1,0.0
欧线集运2602,ec2602,2025-09-01 14:45,11527184.4,11527151.6,11527585.8,11526799.4,76,5497780.0,0.01,0.0,81.9,0.0
欧线集运2602,ec2602,2025-09-01 15:00,11527151.6,11528216.6,11529084.9,11526791.2,121,8822095.0,0.02,0.01,1065.0,0.0
欧线集运2602,ec2602,2025-09-02 09:15,11529584.6,11536482.3,11536744.5,11527946.2,1548,118453020.0,0.08,0.07,8265.7,0.0
欧线集运2602,ec2602,2025-09-02 09:30,11536474.1,11540676.6,11542519.8,11536441.3,1975,158517425.0,0.05,0.04,4194.3,0.0
欧线集运2602,ec2602,2025-09-02 09:45,11540856.8,11538776.1,11540856.8,11537735.7,604,48053145.0,0.03,-0.02,-1900.5,0.0
欧线集运2602,ec2602,2025-09-02 10:00,11538776.1,11537473.5,11539398.7,11537203.2,379,29944440.0,0.02,-0.01,-1302.6,0.0
欧线集运2602,ec2602,2025-09-02 10:15,11537408.0,11538481.2,11539054.6,11537039.4,251,19852405.0,0.02,0.01,1007.7,0.0
欧线集运2602,ec2602,2025-09-02 10:45,11538276.4,11537186.8,11538825.2,11536883.7,207,16357275.0,0.02,-0.01,-1294.4,0.0
欧线集运2602,ec2602,2025-09-02 11:00,11537203.2,11538800.6,11539062.8,11537203.2,184,14597205.0,0.02,0.01,1613.8,0.0
欧线集运2602,ec2602,2025-09-02 11:15,11538907.1,11537588.2,11539955.7,11536351.2,467,36907635.0,0.03,-0.01,-1212.4,0.0
欧线集运2602,ec2602,2025-09-02 11:30,11537653.8,11538268.2,11538571.3,11537211.4,79,6239685.0,0.01,0.01,680.0,0.0
欧线集运2602,ec2602,2025-09-02 13:45,11538268.2,11537309.7,11538292.7,11537145.9,124,9774890.0,0.01,-0.01,-958.5,0.0
欧线集运2602,ec2602,2025-09-02 14:00,11537309.7,11537391.6,11538399.2,11536826.4,172,13565380.0,0.01,0.0,81.9,0.0
欧线集运2602,ec2602,2025-09-02 14:15,11537391.6,11536408.6,11538194.4,11536384.0,111,8707335.0,0.02,-0.01,-983.0,0.0
欧线集运2602,ec2602,2025-09-02 14:30,11536302.1,11534909.4,11536318.5,11534442.5,395,30619685.0,0.02,-0.01,-1499.2,0.0
欧线集运2602,ec2602,2025-09-02 14:45,11534966.8,11534696.5,11535679.5,11533959.2,238,18364955.0,0.01,0.0,-212.9,0.0
欧线集运2602,ec2602,2025-09-02 15:00,11534786.6,11535491.1,11535630.3,11533213.7,390,29906040.0,0.02,0.01,794.6,0.0
欧线集运2602,ec2602,2025-09-03 09:15,11535810.6,11535253.5,11536138.2,11533205.5,637,49123095.0,0.03,0.0,-237.6,0.0
欧线集运2602,ec2602,2025-09-03 09:30,11535269.9,11533353.0,11535269.9,11533148.2,421,32214145.0,0.02,-0.02,-1900.5,0.0
欧线集运2602,ec2602,2025-09-03 09:45,11533344.8,11534000.1,11534377.0,11532861.4,155,11846260.0,0.01,0.01,647.1,0.0
欧线集运2602,ec2602,2025-09-03 10:00,11534032.9,11534786.6,11535253.5,11534032.9,106,8149895.0,0.01,0.01,786.5,0.0
欧线集运2602,ec2602,2025-09-03 10:15,11534975.0,11534581.8,11535360.0,11533811.7,138,10616050.0,0.01,0.0,-204.8,0.0
欧线集运2602,ec2602,2025-09-03 10:45,11534377.0,11534745.6,11535081.5,11533541.4,132,10126950.0,0.01,0.0,163.8,0.0
欧线集运2602,ec2602,2025-09-03 11:00,11534688.3,11534475.3,11535482.9,11534475.3,107,8259505.0,0.01,0.0,-270.3,0.0
欧线集运2602,ec2602,2025-09-03 11:15,11534704.6,11534590.0,11534843.9,11534590.0,19,1464095.0,0.0,0.0,114.7,0.0
欧线集运2602,ec2602,2025-09-03 11:30,11534745.6,11534852.1,11534999.6,11534745.6,36,2776605.0,0.0,0.0,262.1,0.0
欧线集运2602,ec2602,2025-09-03 13:45,11534712.8,11534336.0,11535179.8,11533582.3,164,12591125.0,0.01,0.0,-516.1,0.0
欧线集运2602,ec2602,2025-09-03 14:00,11534311.4,11534868.5,11535220.7,11534016.5,41,3156910.0,0.01,0.0,532.5,0.0
欧线集运2602,ec2602,2025-09-03 14:15,11534827.5,11534385.2,11534958.6,11534106.6,51,3926755.0,0.01,0.0,-483.3,0.0
欧线集运2602,ec2602,2025-09-03 14:30,11534385.2,11534237.7,11534581.8,11533475.8,60,4595705.0,0.01,0.0,-147.5,0.0
欧线集运2602,ec2602,2025-09-03 14:45,11534270.5,11534147.6,11534606.3,11533713.4,125,9580120.0,0.01,0.0,-90.1,0.0
欧线集运2602,ec2602,2025-09-03 15:00,11534221.3,11534172.2,11534647.3,11533434.9,89,6819720.0,0.01,0.0,24.6,0.0
欧线集运2602,ec2602,2025-09-04 09:15,11534827.5,11533197.3,11535343.6,11532337.2,385,29395240.0,0.03,-0.01,-974.9,0.0
欧线集运2602,ec2602,2025-09-04 09:30,11533238.3,11532034.1,11533238.3,11531935.7,142,10730620.0,0.01,-0.01,-1163.2,0.0
欧线集运2602,ec2602,2025-09-04 09:45,11531886.6,11532664.8,11533172.7,11531796.5,90,6808935.0,0.01,0.01,630.7,0.0
欧线集运2602,ec2602,2025-09-04 10:00,11532525.6,11532877.8,11533418.5,11532369.9,77,5850570.0,0.01,0.0,213.0,0.0
欧线集运2602,ec2602,2025-09-04 10:15,11532664.8,11531558.9,11532664.8,11531558.9,97,7309445.0,0.01,-0.01,-1318.9,0.0
欧线集运2602,ec2602,2025-09-04 10:45,11531558.9,11531526.1,11531608.1,11530666.0,195,14606600.0,0.01,0.0,-32.8,0.0
欧线集运2602,ec2602,2025-09-04 11:00,11531378.7,11532320.8,11532517.4,11531280.4,82,6172525.0,0.01,0.01,794.7,0.0
欧线集运2602,ec2602,2025-09-04 11:15,11532312.6,11531583.5,11532615.7,11531477.0,36,2715415.0,0.01,-0.01,-737.3,0.0
欧线集运2602,ec2602,2025-09-04 11:30,11531763.7,11532582.9,11532582.9,11531763.7,29,2189575.0,0.01,0.01,999.4,0.0
欧线集运2602,ec2602,2025-09-04 13:45,11532681.2,11533353.0,11533353.0,11531821.1,58,4388915.0,0.01,0.01,770.1,0.0
欧线集运2602,ec2602,2025-09-04 14:00,11533434.9,11532927.0,11533762.6,11532607.5,65,4944480.0,0.01,0.0,-426.0,0.0
欧线集运2602,ec2602,2025-09-04 14:15,11532935.2,11532533.8,11532935.2,11532288.0,32,2424015.0,0.01,0.0,-393.2,0.0
欧线集运2602,ec2602,2025-09-04 14:30,11532861.4,11532632.1,11532861.4,11532312.6,27,2043820.0,0.0,0.0,98.3,0.0
欧线集运2602,ec2602,2025-09-04 14:45,11532632.1,11532845.1,11533082.6,11532517.4,37,2806080.0,0.0,0.0,213.0,0.0
欧线集运2602,ec2602,2025-09-04 15:00,11532845.1,11532918.8,11533541.4,11532754.9,127,9657590.0,0.01,0.0,73.7,0.0
欧线集运2602,ec2602,2025-09-05 09:15,11532795.9,11533926.4,11534254.1,11531591.7,230,17537885.0,0.02,0.01,1007.6,0.0
欧线集运2602,ec2602,2025-09-05 09:30,11534098.4,11533615.1,11534245.9,11533271.0,45,3437870.0,0.01,0.0,-311.3,0.0
欧线集运2602,ec2602,2025-09-05 09:45,11533860.9,11534041.1,11534229.5,11533262.9,42,3211215.0,0.01,0.0,426.0,0.0
欧线集运2602,ec2602,2025-09-05 10:00,11534041.1,11534016.5,11534245.9,11533983.7,23,1763940.0,0.0,0.0,-24.6,0.0
欧线集运2602,ec2602,2025-09-05 10:15,11533975.6,11534016.5,11534114.8,11533459.5,26,1988975.0,0.01,0.0,0.0,0.0
欧线集运2602,ec2602,2025-09-05 10:45,11534016.5,11534016.5,11534254.1,11533926.4,30,2299975.0,0.0,0.0,0.0,0.0
欧线集运2602,ec2602,2025-09-05 11:00,11534082.1,11533582.3,11534278.7,11533361.2,42,3211935.0,0.01,0.0,-434.2,0.0
欧线集运2602,ec2602,2025-09-05 11:15,11533557.8,11533279.2,11533557.8,11532255.2,145,11005505.0,0.01,0.0,-303.1,0.0
欧线集运2602,ec2602,2025-09-05 11:30,11533205.5,11532935.2,11533205.5,11532894.2,36,2736810.0,0.0,0.0,-344.0,0.0
欧线集运2602,ec2602,2025-09-05 13:45,11533099.0,11533778.9,11533991.9,11533099.0,95,7252120.0,0.01,0.01,843.7,0.0
欧线集运2602,ec2602,2025-09-05 14:00,11533778.9,11534327.8,11534893.1,11533778.9,127,9744890.0,0.01,0.0,548.9,0.0
欧线集运2602,ec2602,2025-09-05 14:15,11534196.7,11534590.0,11535482.9,11534196.7,206,15905465.0,0.01,0.0,262.2,0.0
欧线集运2602,ec2602,2025-09-05 14:30,11534884.9,11533926.4,11534958.6,11533598.7,97,7436685.0,0.01,-0.01,-663.6,0.0
欧线集运2602,ec2602,2025-09-05 14:45,11533615.1,11534827.5,11535188.0,11533353.0,164,12593785.0,0.02,0.01,901.1,0.0
欧线集运2602,ec2602,2025-09-05 15:00,11534680.1,11534827.5,11535065.1,11534270.5,93,7158400.0,0.01,0.0,0.0,0.0
欧线集运2602,ec2602,2025-09-08 09:15,11533828.1,11532984.3,11533828.1,11531919.4,401,30376840.0,0.02,-0.02,-1843.2,0.0
欧线集运2602,ec2602,2025-09-08 09:30,11532771.3,11532451.8,11532771.3,11531952.1,131,9902385.0,0.01,0.0,-532.5,0.0
欧线集运2602,ec2602,2025-09-08 09:45,11532353.5,11532460.0,11532492.8,11531862.0,34,2567615.0,0.01,0.0,8.2,0.0
欧线集运2602,ec2602,2025-09-08 10:00,11532460.0,11532050.4,11532460.0,11532001.3,51,3849070.0,0.0,0.0,-409.6,0.0
欧线集运2602,ec2602,2025-09-08 10:15,11531976.7,11532099.6,11532288.0,11531903.0,17,1282820.0,0.0,0.0,49.2,0.0
欧线集运2602,ec2602,2025-09-08 10:45,11532099.6,11532279.8,11532492.8,11532034.1,130,9814395.0,0.0,0.0,180.2,0.0
欧线集运2602,ec2602,2025-09-08 11:00,11532279.8,11532484.6,11532599.3,11532271.6,20,1512930.0,0.0,0.0,204.8,0.0
欧线集运2602,ec2602,2025-09-08 11:15,11532484.6,11532156.9,11532484.6,11532156.9,9,680190.0,0.0,0.0,-327.7,0.0
欧线集运2602,ec2602,2025-09-08 11:30,11532247.0,11532361.7,11532386.3,11532099.6,17,1283775.0,0.0,0.0,204.8,0.0
欧线集运2602,ec2602,2025-09-08 13:45,11532820.5,11532329.0,11532935.2,11532050.4,61,4608470.0,0.01,0.0,-32.7,0.0
欧线集运2602,ec2602,2025-09-08 14:00,11532329.0,11532591.1,11532804.1,11532329.0,26,1968455.0,0.0,0.0,262.1,0.0
欧线集运2602,ec2602,2025-09-08 14:15,11532591.1,11532451.8,11532861.4,11532189.7,54,4086735.0,0.01,0.0,-139.3,0.0
欧线集运2602,ec2602,2025-09-08 14:30,11532558.3,11532345.3,11532804.1,11532345.3,19,1438935.0,0.0,0.0,-106.5,0.0
欧线集运2602,ec2602,2025-09-08 14:45,11532345.3,11532525.6,11532689.4,11532329.0,26,1968375.0,0.0,0.0,180.3,0.0
欧线集运2602,ec2602,2025-09-08 15:00,11532525.6,11532664.8,11533180.9,11532132.4,94,7113450.0,0.01,0.0,139.2,0.0
欧线集运2602,ec2602,2025-09-09 09:15,11532615.7,11532935.2,11533312.0,11530960.9,309,23332965.0,0.02,0.0,270.4,0.0
欧线集运2602,ec2602,2025-09-09 09:30,11532967.9,11532697.6,11533410.3,11532591.1,47,3572900.0,0.01,0.0,-237.6,0.0
欧线集运2602,ec2602,2025-09-09 09:45,11533107.2,11532738.6,11533107.2,11532386.3,23,1743475.0,0.01,0.0,41.0,0.0
欧线集运2602,ec2602,2025-09-09 10:00,11532607.5,11533508.6,11533508.6,11532607.5,83,6312315.0,0.01,0.01,770.0,0.0
欧线集运2602,ec2602,2025-09-09 10:15,11533566.0,11533942.8,11534475.3,11533303.8,152,11630495.0,0.01,0.0,434.2,0.0
欧线集运2602,ec2602,2025-09-09 10:45,11533836.3,11533680.6,11534843.9,11533082.6,293,22459040.0,0.02,0.0,-262.2,0.0
欧线集运2602,ec2602,2025-09-09 11:00,11533680.6,11532976.1,11533869.1,11532869.6,100,7631490.0,0.01,-0.01,-704.5,0.0
欧线集运2602,ec2602,2025-09-09 11:15,11532976.1,11533172.7,11533533.2,11532492.8,96,7298250.0,0.01,0.0,196.6,0.0
欧线集运2602,ec2602,2025-09-09 11:30,11533025.3,11533123.6,11533123.6,11532754.9,24,1822705.0,0.0,0.0,-49.1,0.0
欧线集运2602,ec2602,2025-09-09 13:45,11532869.6,11532099.6,11533123.6,11531984.9,174,13170020.0,0.01,-0.01,-1024.0,0.0
欧线集运2602,ec2602,2025-09-09 14:00,11532099.6,11532640.3,11532640.3,11532050.4,47,3552680.0,0.01,0.0,540.7,0.0
欧线集运2602,ec2602,2025-09-09 14:15,11532468.2,11533656.1,11533778.9,11532206.1,153,11662785.0,0.01,0.01,1015.8,0.0
欧线集运2602,ec2602,2025-09-09 14:30,11533475.8,11533058.1,11533606.9,11532484.6,112,8519235.0,0.01,-0.01,-598.0,0.0
欧线集运2602,ec2602,2025-09-09 14:45,11533058.1,11533271.0,11533500.4,11532853.3,50,3805420.0,0.01,0.0,212.9,0.0
欧线集运2602,ec2602,2025-09-09 15:00,11533287.4,11533631.5,11534123.0,11533221.9,102,7788060.0,0.01,0.0,360.5,0.0
欧线集运2602,ec2602,2025-09-10 09:15,11533574.1,11533566.0,11534450.7,11532705.8,331,25320660.0,0.02,0.0,-65.5,0.0
欧线集运2602,ec2602,2025-09-10 09:30,11533729.8,11533107.2,11533729.8,11532976.1,63,4793950.0,0.01,0.0,-458.8,0.0
欧线集运2602,ec2602,2025-09-10 09:45,11533017.1,11532763.1,11533164.5,11532648.5,47,3568000.0,0.0,0.0,-344.1,0.0
欧线集运2602,ec2602,2025-09-10 10:00,11532763.1,11533123.6,11533123.6,11532763.1,15,1140110.0,0.0,0.0,360.5,0.0
欧线集运2602,ec2602,2025-09-10 10:15,11533025.3,11533213.7,11533213.7,11533025.3,6,456380.0,0.0,0.0,90.1,0.0
欧线集运2602,ec2602,2025-09-10 10:45,11533213.7,11533271.0,11533844.5,11532869.6,34,2589225.0,0.01,0.0,57.3,0.0
欧线集运2602,ec2602,2025-09-10 11:00,11533271.0,11532533.8,11533271.0,11532533.8,46,3493970.0,0.01,-0.01,-737.2,0.0
欧线集运2602,ec2602,2025-09-10 11:15,11532673.0,11532984.3,11533066.2,11532451.8,47,3562050.0,0.01,0.0,450.5,0.0
欧线集运2602,ec2602,2025-09-10 11:30,11532984.3,11532697.6,11533205.5,11532648.5,33,2506390.0,0.0,0.0,-286.7,0.0
欧线集运2602,ec2602,2025-09-10 13:45,11532845.1,11532771.3,11532910.6,11532771.3,15,1138265.0,0.0,0.0,73.7,0.0
欧线集运2602,ec2602,2025-09-10 14:00,11532771.3,11533107.2,11533336.6,11532771.3,24,1826775.0,0.0,0.0,335.9,0.0
欧线集运2602,ec2602,2025-09-10 14:15,11533287.4,11533647.9,11533647.9,11532615.7,45,3419010.0,0.01,0.0,540.7,0.0
欧线集运2602,ec2602,2025-09-10 14:30,11533647.9,11533615.1,11534254.1,11533377.5,58,4435635.0,0.01,0.0,-32.8,0.0
欧线集运2602,ec2602,2025-09-10 14:45,11533484.0,11533320.2,11533680.6,11533066.2,18,1371455.0,0.01,0.0,-294.9,0.0
欧线集运2602,ec2602,2025-09-10 15:00,11533320.2,11533353.0,11534049.3,11533033.5,113,8633265.0,0.01,0.0,32.8,0.0
欧线集运2602,ec2602,2025-09-11 09:15,11533426.7,11532877.8,11533426.7,11531649.0,316,23933530.0,0.02,0.0,-475.2,0.0
欧线集运2602,ec2602,2025-09-11 09:30,11532705.8,11532877.8,11532984.3,11532238.9,152,11510015.0,0.01,0.0,0.0,0.0
欧线集运2602,ec2602,2025-09-11 09:45,11532714.0,11531837.4,11532714.0,11531714.6,130,9803930.0,0.01,-0.01,-1040.4,0.0
欧线集运2602,ec2602,2025-09-11 10:00,11531821.1,11531730.9,11531870.2,11531386.9,115,8641315.0,0.0,0.0,-106.5,0.0
欧线集运2602,ec2602,2025-09-11 10:15,11531919.4,11531935.7,11532443.7,11531780.1,33,2490120.0,0.01,0.0,204.8,0.0
欧线集运2602,ec2602,2025-09-11 10:45,11531935.7,11532042.2,11532427.3,11531878.4,41,3091455.0,0.0,0.0,106.5,0.0
欧线集运2602,ec2602,2025-09-11 11:00,11532042.2,11532050.4,11532181.5,11531812.9,17,1281700.0,0.0,0.0,8.2,0.0
欧线集运2602,ec2602,2025-09-11 11:15,11532197.9,11532476.4,11532501.0,11532083.2,23,1738130.0,0.0,0.0,426.0,0.0
欧线集运2602,ec2602,2025-09-11 11:30,11532353.5,11532058.6,11532353.5,11531747.3,50,3773065.0,0.01,0.0,-417.8,0.0
欧线集运2602,ec2602,2025-09-11 13:45,11532050.4,11531714.6,11532329.0,11531550.7,60,4516710.0,0.01,0.0,-344.0,0.0
欧线集运2602,ec2602,2025-09-11 14:00,11531796.5,11532116.0,11532337.2,11531796.5,101,7613985.0,0.0,0.0,401.4,0.0
欧线集运2602,ec2602,2025-09-11 14:15,11532132.4,11532329.0,11532353.5,11531943.9,51,3851160.0,0.0,0.0,213.0,0.0
欧线集运2602,ec2602,2025-09-11 14:30,11532230.7,11531829.3,11532230.7,11531714.6,16,1206205.0,0.0,0.0,-499.7,0.0
欧线集运2602,ec2602,2025-09-11 14:45,11531706.4,11531976.7,11532394.5,11531706.4,22,1658195.0,0.01,0.0,147.4,0.0
欧线集运2602,ec2602,2025-09-11 15:00,11531976.7,11531173.9,11531976.7,11531059.2,141,10574770.0,0.01,-0.01,-802.8,0.0
欧线集运2602,ec2602,2025-09-12 09:15,11531173.9,11530412.0,11531542.5,11527946.2,309,22986225.0,0.03,-0.01,-761.9,0.0
欧线集运2602,ec2602,2025-09-12 09:30,11530534.9,11531386.9,11531468.8,11530281.0,61,4560625.0,0.01,0.01,974.9,0.0
欧线集运2602,ec2602,2025-09-12 09:45,11530977.3,11530575.9,11531288.6,11530469.4,101,7539470.0,0.01,-0.01,-811.0,0.0
欧线集运2602,ec2602,2025-09-12 10:00,11530502.1,11530010.6,11530567.7,11529830.4,240,17823575.0,0.01,0.0,-565.3,0.0
欧线集运2602,ec2602,2025-09-12 10:15,11529986.1,11530666.0,11531034.6,11529838.6,72,5369470.0,0.01,0.01,655.4,0.0
欧线集运2602,ec2602,2025-09-12 10:45,11530838.0,11530027.0,11530838.0,11529814.0,123,9134210.0,0.01,-0.01,-639.0,0.0
